고객님 주소가 8204-1241번지 맞으시죠?	O O AD_DETAIL-B O
나주시 양천구 월송동 다음주소가 어떻게되십니까?	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
서울특별시 영등포구 여의대로 66 KTB	AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
받으셨던 주소 확인하겠습니다. 인천 동구 서봉로 이하 주소 말씀하시겠습니까?	O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O
광주광역시 북구 북문대로 60	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
116동4893호입니다.	AD_DETAIL-B
롯데캐슬아파트 324동3326호입니다.	AD_DETAIL-B AD_DETAIL-I
네 확인 감사합니다. 상품 수거할 주소 부산 사상구 석정동 이하 주소 말씀 부탁 드립니다.	O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O O O
전라남도 나주시 배멧3길 19-13 텔코어 1층	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
충북 보은군 보은읍 이평리 125번지 뱃들공원	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
네. 1257동 928호요.	O AD_DETAIL-B AD_DETAIL-I
확인해 주셔서 감사합니다. 배송받으셨던 주소가 경기 안산시 서호동 맞습니까?	O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O
여상규 국회의원이 출마한 사천 남해 하동 선거구 후보자 TV 토론회 참가한 사진	O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O O O O
잠실동 CD기입니다.	AD_ADDRESS-B O
한라비발디아파트 584동6608호입니다	AD_DETAIL-B AD_DETAIL-I
경기도 군포시 산본로323번길 16-29 청송프라자	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
서울특별시 마포구 어울마당로 45	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
LG아파트 299동 2696호 입니다.	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O
서울특별시 양천구 목동동로 431 104호	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
배송 받으셨던 주소지 먼저 확인하겠습니다. 경기 안양시 만안구 태평2동 346 이하 주소 확인 부탁드립니다.	O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O O O
네, 반품 처리 도와드리겠습니다. 수거 주소지는 고객님께서 배송받으셨던 경기 파주시 하안1동으로 진행을 해드릴까요?	O O O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
광주광역시 광산구 첨단중앙로 23 남부대학교	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
확인해 주셔서 감사합니다. 회수할 주소는 배송 받으셨던 인천 서구 삼성1동 이하 주소 확인 부탁드립니다.	O O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O O
부산광역시 해운대구 좌동 1466-4 일진빌딩 4층	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
김천시 영통구 고모동 다음주소가 어떻게되십니까?	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
스위첸아파트 397동5723호입니다.	AD_DETAIL-B AD_DETAIL-I
더플래티넘아파트 784동5093호입니다.	AD_DETAIL-B AD_DETAIL-I
616 다시 37 번지 38동 4280호요.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
□ 사무실: 부산진구 양지로 11번길 11, 2층 (화산빌딩, 5층) (양정1동 362-22)	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_ADDRESS-B AD_ADDRESS-I
주소지 월평동에서 제일 가까운 고객센터는 신가꽃산길지점입니다. 해당 주소도 고객님 휴대폰으로 문자 안내드리겠습니다.	O AD_ADDRESS-B O O O AD_DETAIL-B O O O O O O
평택시 부산진구 서곡동 다음주소가 어떻게되십니까?	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
201동 1204호요.	AD_DETAIL-B AD_DETAIL-I
819호.	AD_DETAIL-B
499동 426호요.	AD_DETAIL-B AD_DETAIL-I
경기도 파주시 탄현면 법흥리 1652-116	AD_ADDRESS-B AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
푸르지오아파트 393동8147호입니다.	AD_DETAIL-B AD_DETAIL-I
광양시 북구 송정동 다음주소가 어떻게되시죠?	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
수거할 주소는 배송 받으셨던 경기도 김포시 명석면 우수리맞습니까?	O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
서울시 중량구 창2동 674 방축현대아파트 405동 3097호요.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
e편한세상아파트 656동4331호입니다.	AD_DETAIL-B AD_DETAIL-I
경기도 안산시 상록구 사동	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
광주광역시 동구 서석로 23-9	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
파주시 광진구 강매동 다음주소가 어떻게되십니까?	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
783동 4255호요.	AD_DETAIL-B AD_DETAIL-I
아, 417동 1719호요.	O AD_DETAIL-B AD_DETAIL-I
부산광역시 부산진구 중앙대로 993 시청역 롯데골드로즈	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
강원도 원주시 개운5길요.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I
서울시 영등포구 여의공원로 13 KBS신관 누리동 2층	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
네, 확인 감사합니다. 상품 수거는 배송받으셨던 경기도 하남시 서구 성정2동맞습니까?	O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
아 네 783동 4517호예요.	O O AD_DETAIL-B AD_DETAIL-I
강원도 강릉시 창해로350번길 21 1층 카페래바다	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
303동 3273 호 입니다.	AD_DETAIL-B AD_DETAIL-I O O
네, 기다려 주셔서 감사합니다. 회수할 주소는 배송 받으셨던 강원 춘천시 법원읍 대능2리 이하 주소 말씀 부탁드립니다.	O O O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O O O
경의로 867 철산아파트 104동 605호 입니다.	AD_ADDRESS-B AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O
네, 상품 받으셨던 주소 확인하겠습니다. 대구 북구 득량동 송림8길 우방1차 아파트 몇 동 몇 호입니까?	O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I O O O O
네 확인해 주셔서 감사합니다. 네 처리 도와드리겠습니다. 회수는 울산 중구 연수동 이하 주소 확인 부탁 드립니다.	O O O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O O O
355호.	AD_DETAIL-B
삼선동1가 래미안에코팰리스 502호요.	AD_ADDRESS-B AD_DETAIL-B AD_DETAIL-I
센트레빌아파트 816동 732호 입니다.	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O
회기역 스시가 먹고 싶은데 스시선생도 웨이팅이고 스시칸도 사람많아서 여기들어가봄	AD_DETAIL-B O O O O O O O O
OOO동 벽산블루밍아파트 95동 60호예요	O AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
처리 도와드리겠습니다. 회수는 배송 받으셨던 서울 강동구 송월동 이하 주소 확인 부탁드립니다.	O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O O
용인시 청담동 입니다.	AD_ADDRESS-B AD_ADDRESS-I O
506호요.	AD_DETAIL-B
1679동965호입니다.	AD_DETAIL-B
105동 902호요.	AD_DETAIL-B AD_DETAIL-I
서울특별시 종로구 낙산성곽서1길 18-4	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
비잔티움 오피스텔요.	AD_DETAIL-B AD_DETAIL-I
지금 바로 반품 접수 도와드리겠습니다. 배송 받으신 주소가 서울시 영등포구 양평동5가 맞습니까?	O O O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O
광주광역시 서구 무진대로 904 광천터미널	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
17동 3504호요.	AD_DETAIL-B AD_DETAIL-I
군포시 남구 대석동 다음주소가 어떻게되십니까?	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
조흥아파트 237동 2250호요.	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
한화2단지아파트 201동 4371호요.	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
푸르지오아파트 183동5324호입니다.	AD_DETAIL-B AD_DETAIL-I
네 서울 서대문구 정다이로 월향아랫길 33 방화9단지아파트 이하 주소 확인 부탁 드립니다.	O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B O O O O O
오늘은 금정구 부곡동 부산대역 지하철 역세권 아파트 부곡 대우아파트를 소개합니다.	O AD_ADDRESS-B AD_ADDRESS-I AD_DETAIL-B O O O AD_DETAIL-I AD_DETAIL-I O
서울특별시 동대문구 회기동 346-29 1층	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
상품 수거할 주소는 배송받으셨던 경기 구리시 광탄면 신산리 이동삼성아파트 맞습니까?	O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B O
아이파크아파트 955동0359호입니다.	AD_DETAIL-B AD_DETAIL-I
성주군 수륜면 성리.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I
주소: 부산 수영구 민락수변로 29, 3층	O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
상품 수거할 주소는 배송 받으셨던 춘천시 봉명로205번길 맞습니까?	O O O O O AD_ADDRESS-B AD_ADDRESS-I O
포항시 서원구 용지동 다음주소가 어떻게되십니까?	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
울주군 다게리사거리 앞이예요.	AD_ADDRESS-B AD_DETAIL-B O
서울특별시 서대문구 홍제동 330-226	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
네, 확인해 주셔서 감사합니다. 회수 주소지는 충북 청주시 청원구 에덴동산아파트 맞습니까?	O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B O
회수할 주소가 서울 중구 풍덕천2동 이하 주소 말씀 부탁드립니다.	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O O
219동 2687호입니다.	AD_DETAIL-B AD_DETAIL-I
599호.	AD_DETAIL-B
전북 부안군 부안읍 매창공원	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
유어면 가항리 방성리대교산과내아파트 90동 2132호 입니다.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I O
제주도 제주시 애월읍 하가리 1580-1번지	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
루프탑 수영장 있는 대천 2278 리조트	O O O AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
778호요.	AD_DETAIL-B
부사광역시 남구 동서로 서희스타힐스아파트 1291호 입니다.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I O
더플래티넘아파트 086동1361호입니다.	AD_DETAIL-B AD_DETAIL-I
경기 의왕시 길안면 대사리요.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
동부올림픽타운 790동 4732호요.	AD_ADDRESS-B AD_DETAIL-B AD_DETAIL-I
창원시 중랑구 서2동다음주소가 어떻게되십니까?	AD_ADDRESS-B AD_ADDRESS-I O O
1590동2956호입니다.	AD_DETAIL-B
258 다시 12요.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I
바다마을아파트 199동 117호요.	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
롯데캐슬아파트 965동0452호입니다.	AD_DETAIL-B AD_DETAIL-I
5004동 184호입니다.	AD_DETAIL-B AD_DETAIL-I
아이파크아파트 851동6012호입니다.	AD_DETAIL-B AD_DETAIL-I
101동408호입니다.	AD_DETAIL-B
(동천동 902-2)	AD_ADDRESS-B AD_ADDRESS-I
연서로18길 선경해누리아파트 1541호 입니다.	AD_ADDRESS-B AD_ADDRESS-I AD_DETAIL-B O
전라남도 여수시 박람회길 99	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
배송 받으신 주소 확인하겠습니다. 경기도 수원시 영통구 구성1길로 확인됩니다. 이하 주소 말씀 부탁드리겠습니다.	O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O O O O
네 확인 감사합니다. 상품 회수하실 주소는 대전 서구 야음동 장안초원 아파트 몇 동 몇 호입니까?	O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I O O O O
207동 3545호요.	AD_DETAIL-B AD_DETAIL-I
네 고객님 회수는 배송 받으셨던 경기 용인시 수지구 신봉동 이앤씨벤쳐드림타워3차 몇 동 몇 호신지 확인 부탁 드립니다.	O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B O O O O O O O
인제대 사거리식당에서 이른 벚꽃구경하고왔네요	AD_DETAIL-B AD_DETAIL-I O O
광주광역시 동구 천변우로 369	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
주소 : 서울 강동구 올림픽로72길 13	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
LG오피스텔 108동 2546호요.	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
금정구 부곡동 아파트	AD_ADDRESS-B AD_ADDRESS-I AD_DETAIL-B
189동 3846호요.	AD_DETAIL-B AD_DETAIL-I
경상남도 통영시 무전대로 18 아빠곰양식당	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
801동 1132호요.	AD_DETAIL-B AD_DETAIL-I
서울특별시 마포구 연남동 241-80	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
선경아파트 511동 4412호요.	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
네, 받으셨던 주소가 전북 전주시 완산구 용산1동 맞습니까?	O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O
확인 감사합니다. 안타깝지만 바로 반품 접수 도와드리겠습니다. 배송받으신 주소가 강원도 횡성군으로 확인됩니다. 이하 주소 말씀해 주십시오.	O O O O O O O O O AD_ADDRESS-B AD_ADDRESS-I O O O O O
나하 공항 +81 98-840-1151	AD_DETAIL-B AD_DETAIL-I O O
연제지점의 전화번호는 283-8064입니다.	AD_DETAIL-B O O
주소 : 서울특별시 강남구 강남대로118길 15 지하1층	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
네 확인 감사합니다. 저희 제품 회수할 주소지는 제품 수령하셨던 인천 서구 신암1동 589 번지 맞습니까?	O O O O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O
월계삼호4차아파트 29동 4859호요.	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
남원시 금천구 능동 다음주소가 어떻게되십니까?	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
서울특별시 강남구 언주로172길 59 B1층	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
경기도 시흥시 분지동 서희스타힐스아파트 884동6193호입니다.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
서면 우돼끼리에서도 인스타 이벤트중이니 꼭 참여하세용	AD_DETAIL-B AD_DETAIL-I O O O O
사무실은 남구 대연동 1763-13번지 (새주소는 수영로 291) 3층 건물 중 2층 입니다.	O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O AD_ADDRESS-B AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I O AD_DETAIL-I O
서희스타힐스아파트 391동7325호입니다.	AD_DETAIL-B AD_DETAIL-I
전라남도 보성군 보성읍 녹차로 775 한국차소리문화공원	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
구반포역이요.	AD_DETAIL-B
상품 수거할 주소가 배송 받으셨던 서울 강북구 자양4동 맞습니까?	O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O
그러시군요. 배송 받았던 주소가 경기도 고양시 일산서구 경의로 확인되는데 맞습니까?	O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O
229동 2001호요.	AD_DETAIL-B AD_DETAIL-I
신도림 테크노마트 지하1층에 있더라구요~	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O
대구신세계 5층 PSR, 062-0627-6466	AD_DETAIL-B AD_DETAIL-I O O
네, 제주특별자치도 서귀포시 색달로189번길 삼성푸른아파트 몇 동 몇 호이십니까?	O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B O O O O
●신세계 시코르플래그십강남역점(강남역10번출구 금강제화빌딩)	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
덕진구 가재미3길 101호 입니다.	AD_ADDRESS-B AD_ADDRESS-I AD_DETAIL-B O
네 알겠습니다. 고객님 주소 확인하겠습니다. 주소가 서울 동대문구 용산동 2가 이하 주소 말씀 부탁드립니다.	O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O O O
사시는 곳이 대구광역시 달서구 월성동 이하 주소가 어떻게 되시죠?	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O O
네. 이제 고객님 저희가 수거할 주소지는 배송 받으셨던 대전 유성구 하모니로 우미이노스빌아파트 4단지 이하 주소 말씀 부탁드리겠습니다.	O O O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I O O O O
서울특별시 강서구 마곡서로 152 두산더랜드타워b동 103호	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
주소 ; 서울특별시 서대문구 명물길 19 경오빌딩 3층	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
나주 혁신도시 빛가람동 맛집 모모소바 메밀우동	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O AD_DETAIL-I O
남구 대연1동 879-8번지 은성회초밥집을 소개합니다.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B O
장 소: 강진읍 농협중앙회 행사장(주차장)	O O AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
265동4699호입니다.	AD_DETAIL-B
코아루아파트입니다	AD_DETAIL-B
송파동입니다.	AD_ADDRESS-B
광주 동명동에 있는 쿤스트라운지랑은	AD_ADDRESS-B AD_ADDRESS-I O AD_DETAIL-B
대구 중구 남성로 58-1 건물 3층입니다!	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
경기도 안양시 동안구 동편로183번길 10 명재빌딩	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
장전1동 고척LIG리가2단지 106동 4011호요.	AD_ADDRESS-B AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
116동 3147호요.	AD_DETAIL-B AD_DETAIL-I
경기도 안양시 동안구 평촌대로217번길 25 동화프라자 603호	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
인천 차이나타운 주말여행 좋아요!	AD_DETAIL-B AD_DETAIL-I O O
코아루아파트 862동8553호입니다.	AD_DETAIL-B AD_DETAIL-I
더플래티넘아파트 347동6730호입니다.	AD_DETAIL-B AD_DETAIL-I
고객님 확인 감사합니다. 반품 처리 도움 드리겠습니다. 배송받으셨던 경기도 안양시 동안구 합정동 이하 주소 확인해 주시겠습니까?	O O O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O O O
제주특별자치도 서귀포시 영통구 좌천4동 다음주소가	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
1400동 1799호요.	AD_DETAIL-B AD_DETAIL-I
문경시 서대문구 조산동 다음주소가 어떻게되십니까?	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
회수할 주소는 서울 용산구 하오개길121번길 원우엔리치빌아파트 동 호수 한번 말씀 부탁드립니다.	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B O O O O O
경기도 안산시 단원구 광덕대로 206	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
수거 주소는 인천시 남동구 홍은1동 유진상가 맞습니까?	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B O
도곡2동 다음주소가 어떻게되시죠?	AD_ADDRESS-B O O
경기도 파주시 광탄면 부흥로 194-42 광탄레저타운 1522-1531	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B O
서울특별시 강남구 영동대로 513 지하 2층	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
309동 2732호요.	AD_DETAIL-B AD_DETAIL-I
비아중앙로 392동 4632호요.	AD_ADDRESS-B AD_DETAIL-B AD_DETAIL-I
ㅇㅇㅇ동 ㅇㅇㅇㅇ호요.	AD_DETAIL-B AD_DETAIL-I
성북구 보문국로 35길 63-5	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
센트레빌아파트 062동1688호입니다.	AD_DETAIL-B AD_DETAIL-I
기다려주셔서 감사합니다. 회수 주소지는 충북 충주시 문화1동 맞습니까?	O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O
확인 감사합니다. 안타깝지만 바로 반품 접수 도와드리겠습니다. 배송 받으신 주소 부산시 남구 북촌로 확인되는데 맞습니까?	O O O O O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O
네 확인해주셔서 감사합니다. 배송받으셨던 주소 강원도 교원동 무학자이아파트 이하 주소 확인 부탁드립니다.	O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_DETAIL-B O O O O
네, 확인 감사합니다. 처리 도와드리겠습니다. 회수는 경기도 하남시 지행동 맞습니까?	O O O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O
고객님, 주소지가 대전광여시 남구 구암두문로 그다음 어떻게 되시나요?	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I O O O
회수할 주소지는 배송 받으셨던 경기도 천안시 동남구 쌍용빌라 몇 동 몇 호입니까?	O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B O O O O
신암4동 CD기기에서 이체하신건입니까?	AD_ADDRESS-B O O
경기도 수원시 권선구 서둔로212번길 10	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
상도1동 752 274동 137호요.	AD_ADDRESS-B AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
1110동2608호 입니다.	AD_DETAIL-B O
동문굿모닝힐아파트 705동0562호입니다.	AD_DETAIL-B AD_DETAIL-I
전라남도 여수시 진남상가길 3	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I
1차 문안 :용호동 유시회 오찬 27일(수) 13시 용호동 통뼈감자탕 (전화 051-612-3392), 김영길회원	O O AD_ADDRESS-B O O O O AD_ADDRESS-B AD_DETAIL-B O O O
수거할 주소지는 배송 받으셨던 경기도 남양주시 우강면 원동길이하 주소 말씀해 주시겠습니까?	O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I O O O
인천 연수구 송도1동 만선1로 송도웰카운티 1단지아파트 125동 508호요.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I AD_DETAIL-I
우미린아파트 092동7586호입니다.	AD_DETAIL-B AD_DETAIL-I
경기도 가평군 상면 수목원로 432 아침고요수목원 1544-6703	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B O
주소 : 서울 성북구 보문로 182 금풍빌딩	O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
울산광역시 북구 호계매곡1로 31 상가B20	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B
서울특별시 마포구 홍익로 10 101동 114~115호	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I
1100호 입니다.	AD_DETAIL-B O
284동 3493호요.	AD_DETAIL-B AD_DETAIL-I
강변유원 아파트 OO동OO입니다.	AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I
기다려 주셔서 감사합니다. 회수는 강원 속초시 용산구 석촌동 망양로 329번길 중산마을12단지아파트 이하 주소 말씀 부탁드립니다.	O O O O AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B O O O O
제주특별자치도 서귀포시 부림읍 신성미소지움아파트 112동 1912호 입니다.	AD_ADDRESS-B AD_ADDRESS-I AD_ADDRESS-I AD_DETAIL-B AD_DETAIL-I AD_DETAIL-I O
125동4367호 입니다.	AD_DETAIL-B O
